raw_record_id,deduped_record_id,dedupe_key,source_database,source_record_id
raw-011365,deduped-023379,doi:10.17341/gazimmfd.534970,OpenAlex,https://openalex.org/W3015565607
raw-015237,deduped-023380,doi:10.17352/aest.000029,OpenAlex,https://openalex.org/W3144542578
raw-020932,deduped-023381,doi:10.17358/jma.19.2.184,OpenAlex,https://openalex.org/W4291414592
raw-011911,deduped-023382,doi:10.17387/bullentsocmalta.2019.03,OpenAlex,https://openalex.org/W3033729190
raw-026416,deduped-023383,doi:10.17474/artvinofd.1298275,OpenAlex,https://openalex.org/W4387542966
raw-031512,deduped-023384,doi:10.17474/artvinofd.1529475,OpenAlex,https://openalex.org/W4403353003
raw-015125,deduped-023385,doi:10.17474/artvinofd.834174,OpenAlex,https://openalex.org/W3138942480
raw-021362,deduped-023386,doi:10.17475/kastorman.1179037,OpenAlex,https://openalex.org/W4296849416
raw-021363,deduped-023387,doi:10.17475/kastorman.1179080,OpenAlex,https://openalex.org/W4296849486
raw-027132,deduped-023388,doi:10.17475/kastorman.1394916,OpenAlex,https://openalex.org/W4389232960
raw-038763,deduped-023389,doi:10.17475/kastorman.1845366,OpenAlex,https://openalex.org/W7117246806
raw-013213,deduped-023390,doi:10.17475/kastorman.801847,OpenAlex,https://openalex.org/W3090985343
raw-030599,deduped-023391,doi:10.17482/uumfd.1494864,OpenAlex,https://openalex.org/W4401689769
raw-010600,deduped-023392,doi:10.17485/ijst/2019/v12i37/147643,OpenAlex,https://openalex.org/W2999151916
raw-021195,deduped-023393,doi:10.17485/ijst/v15i30.676,OpenAlex,https://openalex.org/W4294837441
raw-035610,deduped-023394,doi:10.17485/ijst/v18i26.137,OpenAlex,https://openalex.org/W4412468614
raw-007868,deduped-023395,doi:10.17501/2513258x.2018.2201,OpenAlex,https://openalex.org/W2906503718
raw-030069,deduped-023396,doi:10.17501/2513258x.2024.8103,OpenAlex,https://openalex.org/W4400369537
raw-030070,deduped-023397,doi:10.17501/2513258x.2024.8104,OpenAlex,https://openalex.org/W4400369729
raw-006694,deduped-023398,doi:10.17501/iccc.2017.1204,OpenAlex,https://openalex.org/W2807788314
raw-023849,deduped-023399,doi:10.17513/use.38011,OpenAlex,https://openalex.org/W4362649583
raw-041141,deduped-023400,doi:10.17513/use.38489,OpenAlex,https://openalex.org/W7141424268
raw-002096,deduped-023401,doi:10.17519/apiculture.2015.09.30.3.203,OpenAlex,https://openalex.org/W2249350693
raw-006059,deduped-023402,doi:10.17520/biods.2017096,OpenAlex,https://openalex.org/W2791451234
raw-013696,deduped-023403,doi:10.17520/biods.2019259,OpenAlex,https://openalex.org/W3101281181
raw-013427,deduped-023404,doi:10.17520/biods.2020268,OpenAlex,https://openalex.org/W3094016747
raw-020574,deduped-023405,doi:10.17520/biods.2021459,OpenAlex,https://openalex.org/W4285218810
raw-005498,deduped-023406,doi:10.17521/cjpe.2016.0382,OpenAlex,https://openalex.org/W2768925678
raw-010829,deduped-023407,doi:10.17521/cjpe.2018.0249,OpenAlex,https://openalex.org/W3004668363
raw-011797,deduped-023408,doi:10.17521/cjpe.2018.0258,OpenAlex,https://openalex.org/W3028909631
raw-017295,deduped-023409,doi:10.17521/cjpe.2021.0108,OpenAlex,https://openalex.org/W3198190167
raw-013542,deduped-023410,doi:10.17533/udea.redin.20201008,OpenAlex,https://openalex.org/W3096092719
raw-015900,deduped-023411,doi:10.17533/udea.redin.20210525,OpenAlex,https://openalex.org/W3164527265
raw-006980,deduped-023412,doi:10.17533/udea.rfo.v29n2a4,OpenAlex,https://openalex.org/W2885496344
raw-038800,deduped-023413,doi:10.17557/tjfc.1769533,OpenAlex,https://openalex.org/W7117434262
raw-024793,deduped-023414,doi:10.17568/ogmoad.1282221,OpenAlex,https://openalex.org/W4381248583
raw-040448,deduped-023415,doi:10.17568/ogmoad.1790834,OpenAlex,https://openalex.org/W7134915984
raw-040451,deduped-023416,doi:10.17568/ogmoad.1885527,OpenAlex,https://openalex.org/W7134921465
raw-024521,deduped-023417,doi:10.17576/geo-2023-1902-02,OpenAlex,https://openalex.org/W4378835041
raw-029630,deduped-023418,doi:10.17576/geo-2024-2002-01,OpenAlex,https://openalex.org/W4399246479
raw-032172,deduped-023419,doi:10.17576/geo-2024-2004-02,OpenAlex,https://openalex.org/W4404863760
raw-037363,deduped-023420,doi:10.17576/jkukm-2025-37(7)-30,OpenAlex,https://openalex.org/W4415740858
raw-014005,deduped-023421,doi:10.17576/jsm-2020-4910-03,OpenAlex,https://openalex.org/W3111918475
raw-018322,deduped-023422,doi:10.17576/jsm-2021-5012-01,OpenAlex,https://openalex.org/W4200265345
raw-024008,deduped-023423,doi:10.17576/jsm-2023-5203-03,OpenAlex,https://openalex.org/W4366430410
raw-032766,deduped-023424,doi:10.17576/jsm-2024-5312-12,OpenAlex,https://openalex.org/W4406121248
raw-017288,deduped-023425,doi:10.17577/ijertv10is080247,OpenAlex,https://openalex.org/W3198041086
raw-028125,deduped-023426,doi:10.17581/mon2022.057,OpenAlex,https://openalex.org/W4391666571
raw-026919,deduped-023427,doi:10.17581/paf2023.28,OpenAlex,https://openalex.org/W4388708591
raw-013262,deduped-023428,doi:10.17582/journal.pjar/2020/33.4.729.743,OpenAlex,https://openalex.org/W3091988037
raw-012365,deduped-023429,doi:10.17582/journal.pjz/20181205011224,OpenAlex,https://openalex.org/W3043342752
raw-015296,deduped-023430,doi:10.17582/journal.pjz/20190912070900,OpenAlex,https://openalex.org/W3148852867
raw-021103,deduped-023431,doi:10.17582/journal.sja/2022/38.3.1105.1123,OpenAlex,https://openalex.org/W4293578905
raw-025304,deduped-023432,doi:10.17584/rcch.2022v16i3.15179,OpenAlex,https://openalex.org/W4385211969
raw-030102,deduped-023433,doi:10.17584/rcch.2024v18i2.17433,OpenAlex,https://openalex.org/W4400452534
raw-019813,deduped-023434,doi:10.17586/2310-1172-2021-14-3-58-74,OpenAlex,https://openalex.org/W4230127541
raw-039186,deduped-023435,doi:10.17605/osf.io/dxvnk,OpenAlex,https://openalex.org/W7124162299
raw-041844,deduped-023436,doi:10.17605/osf.io/gnsu8,OpenAlex,https://openalex.org/W7159995751
raw-009186,deduped-023437,doi:10.17615/2s00-pz74,OpenAlex,https://openalex.org/W2955551952
raw-021515,deduped-023438,doi:10.17615/3e8r-xt45,OpenAlex,https://openalex.org/W4300998937
raw-020927,deduped-023439,doi:10.17615/3myh-s005,OpenAlex,https://openalex.org/W4291189834
raw-021500,deduped-023440,doi:10.17615/42r9-4607,OpenAlex,https://openalex.org/W4300583023
raw-036736,deduped-023441,doi:10.17615/74ce-nb85,OpenAlex,https://openalex.org/W4414523773
raw-009622,deduped-023442,doi:10.17615/7t44-8315,OpenAlex,https://openalex.org/W2971786730
raw-020819,deduped-023443,doi:10.17615/7x1r-7p90,OpenAlex,https://openalex.org/W4289031404
raw-020924,deduped-023444,doi:10.17615/8f3n-vh07,OpenAlex,https://openalex.org/W4291166702
raw-037585,deduped-023445,doi:10.17615/8g0r-8343,OpenAlex,https://openalex.org/W4416155834
raw-021563,deduped-023446,doi:10.17615/azee-bh85,OpenAlex,https://openalex.org/W4303627504
raw-037623,deduped-023447,doi:10.17615/b0b9-4y87,OpenAlex,https://openalex.org/W4416224694
raw-009202,deduped-023448,doi:10.17615/b49m-9548,OpenAlex,https://openalex.org/W2956045495
raw-021498,deduped-023449,doi:10.17615/ez2w-b542,OpenAlex,https://openalex.org/W4300241870
raw-021461,deduped-023450,doi:10.17615/ez49-g241,OpenAlex,https://openalex.org/W4297964045
raw-023430,deduped-023451,doi:10.17615/fwr7-h833,OpenAlex,https://openalex.org/W4322806747
raw-040328,deduped-023452,doi:10.17615/ggmz-8m83,OpenAlex,https://openalex.org/W7133746248
raw-018513,deduped-023453,doi:10.17615/jprx-5z06,OpenAlex,https://openalex.org/W4205479904
raw-003435,deduped-023454,doi:10.17615/jsw9-w905,OpenAlex,https://openalex.org/W2523486729
raw-021720,deduped-023455,doi:10.17615/kfkz-yt69,OpenAlex,https://openalex.org/W4307064926
raw-009180,deduped-023456,doi:10.17615/kmqg-m656,OpenAlex,https://openalex.org/W2955433345
raw-021017,deduped-023457,doi:10.17615/nykq-2q21,OpenAlex,https://openalex.org/W4292877756
raw-036739,deduped-023458,doi:10.17615/p3b1-ax46,OpenAlex,https://openalex.org/W4414530165
raw-021499,deduped-023459,doi:10.17615/p6tf-ws19,OpenAlex,https://openalex.org/W4300425426
raw-011844,deduped-023460,doi:10.17615/p8dt-kx97,OpenAlex,https://openalex.org/W3031327177
raw-021015,deduped-023461,doi:10.17615/pxr9-0128,OpenAlex,https://openalex.org/W4292876782
raw-021494,deduped-023462,doi:10.17615/pyq0-y574,OpenAlex,https://openalex.org/W4299979523
raw-019632,deduped-023463,doi:10.17615/r0g9-xt84,OpenAlex,https://openalex.org/W4225894125
raw-021491,deduped-023464,doi:10.17615/rb76-ab09,OpenAlex,https://openalex.org/W4299417530
raw-021719,deduped-023465,doi:10.17615/sgc1-gf29,OpenAlex,https://openalex.org/W4307063696
raw-021526,deduped-023466,doi:10.17615/swaw-mt55,OpenAlex,https://openalex.org/W4301503290
raw-021718,deduped-023467,doi:10.17615/tqyq-7q97,OpenAlex,https://openalex.org/W4307063109
raw-021485,deduped-023468,doi:10.17615/vgy8-x325,OpenAlex,https://openalex.org/W4298378625
raw-021508,deduped-023469,doi:10.17615/w2w9-k982,OpenAlex,https://openalex.org/W4300827494
raw-020957,deduped-023470,doi:10.17615/xknk-r241,OpenAlex,https://openalex.org/W4292201079
raw-021107,deduped-023471,doi:10.17615/z35x-bk24,OpenAlex,https://openalex.org/W4293661616
raw-031582,deduped-023472,doi:10.17615/zrck-y459,OpenAlex,https://openalex.org/W4403559746
raw-038350,deduped-023473,doi:10.17617/2.1539444,OpenAlex,https://openalex.org/W659000564
raw-042262,deduped-023474,doi:10.17617/2.1669156,OpenAlex,https://openalex.org/W801206302
raw-042272,deduped-023475,doi:10.17617/2.1737723,OpenAlex,https://openalex.org/W838114577
raw-042264,deduped-023476,doi:10.17617/2.1810480,OpenAlex,https://openalex.org/W810812573
raw-042276,deduped-023477,doi:10.17617/2.2049542,OpenAlex,https://openalex.org/W856910359
raw-002000,deduped-023478,doi:10.17617/2.2239253,OpenAlex,https://openalex.org/W2210633246
raw-003205,deduped-023479,doi:10.17617/2.2308910,OpenAlex,https://openalex.org/W2495452921
raw-005206,deduped-023480,doi:10.17617/2.2472753,OpenAlex,https://openalex.org/W2758874214
raw-005544,deduped-023481,doi:10.17617/2.2479582,OpenAlex,https://openalex.org/W2770611460
raw-005603,deduped-023482,doi:10.17617/2.2513896,OpenAlex,https://openalex.org/W2773530801
raw-006918,deduped-023483,doi:10.17617/2.2627743,OpenAlex,https://openalex.org/W2883873132
raw-012557,deduped-023484,doi:10.17617/2.3243249,OpenAlex,https://openalex.org/W3047609959
raw-014555,deduped-023485,doi:10.17632/4tc8x2nwz6.1,OpenAlex,https://openalex.org/W3126384250
raw-009812,deduped-023486,doi:10.17632/5n39tsf4p7.1,OpenAlex,https://openalex.org/W2978976694
raw-017008,deduped-023487,doi:10.17632/fbsdj87gjg.1,OpenAlex,https://openalex.org/W3193538294
raw-014660,deduped-023488,doi:10.17632/fwygmxxpjh.1,OpenAlex,https://openalex.org/W3128366852
raw-009263,deduped-023489,doi:10.17632/gr584zkn44.1,OpenAlex,https://openalex.org/W2960895575
raw-017624,deduped-023490,doi:10.17632/j8jbt3wwsg.1,OpenAlex,https://openalex.org/W3204363125
raw-016211,deduped-023491,doi:10.17632/mpfyk7jcz9.1,OpenAlex,https://openalex.org/W3170962932
raw-007294,deduped-023492,doi:10.17632/nszhpc9f7n.1,OpenAlex,https://openalex.org/W2893791966
raw-009462,deduped-023493,doi:10.17632/wx69s266s6.1,OpenAlex,https://openalex.org/W2968302074
raw-017652,deduped-023494,doi:10.17632/yx8wj84bd2.1,OpenAlex,https://openalex.org/W3204896159
raw-038597,deduped-023495,doi:10.17635/lancaster/thesis/3069,OpenAlex,https://openalex.org/W7114774362
raw-036375,deduped-023496,doi:10.17645/oas.10505,OpenAlex,https://openalex.org/W4413908464
raw-024062,deduped-023497,doi:10.17645/up.v8i2.6414,OpenAlex,https://openalex.org/W4366826300
raw-013435,deduped-023498,doi:10.17648/sas.v1i2.74,OpenAlex,https://openalex.org/W3094147619
raw-009619,deduped-023499,doi:10.17649/tet.33.3.3178,OpenAlex,https://openalex.org/W2971774845
raw-019981,deduped-023500,doi:10.17654/bs017020453,OpenAlex,https://openalex.org/W4255280260
raw-037619,deduped-023501,doi:10.17656/jlps.10337,OpenAlex,https://openalex.org/W4416214521
raw-003258,deduped-023502,doi:10.17660/actahortic.2016.1139.72,OpenAlex,https://openalex.org/W2508996536
raw-002605,deduped-023503,doi:10.17663/jwr.2013.15.1.105,OpenAlex,https://openalex.org/W2331170053
raw-002329,deduped-023504,doi:10.17663/jwr.2013.15.2.179,OpenAlex,https://openalex.org/W2290721743
raw-002540,deduped-023505,doi:10.17663/jwr.2013.15.4.595,OpenAlex,https://openalex.org/W2321195157
raw-002853,deduped-023506,doi:10.17663/jwr.2015.17.3.273,OpenAlex,https://openalex.org/W2395534776
raw-002742,deduped-023507,doi:10.17663/jwr.2015.17.4.348,OpenAlex,https://openalex.org/W2344521582
raw-003446,deduped-023508,doi:10.17663/jwr.2016.18.3.313,OpenAlex,https://openalex.org/W2524572508
raw-004218,deduped-023509,doi:10.17663/jwr.2016.18.4.432,OpenAlex,https://openalex.org/W2598434489
raw-002489,deduped-023510,doi:10.17713/ajs.v45i1.98,OpenAlex,https://openalex.org/W2313367277
raw-027619,deduped-023511,doi:10.17714/gumusfenbil.1330442,OpenAlex,https://openalex.org/W4390621233
raw-011549,deduped-023512,doi:10.17721/1728-2721.2019.75.2,OpenAlex,https://openalex.org/W3021382244
raw-000080,deduped-023512,doi:10.17721/1728-2721.2019.75.2,Crossref,https://doi.org/10.17721/1728-2721.2019.75.2
raw-032817,deduped-023513,doi:10.17721/1728-2721.2023.86.1,OpenAlex,https://openalex.org/W4406242930
raw-027620,deduped-023514,doi:10.17721/2306-5680.2023.4.5,OpenAlex,https://openalex.org/W4390622579
raw-041188,deduped-023515,doi:10.17721/2306-5680.2025.3.2,OpenAlex,https://openalex.org/W7143455482
raw-009090,deduped-023516,doi:10.17721/2308-135x.2019.42.132-142,OpenAlex,https://openalex.org/W2953011309
raw-027327,deduped-023517,doi:10.17721/phgg.2022.1-6.04,OpenAlex,https://openalex.org/W4389799963
raw-029965,deduped-023518,doi:10.17753/sosekev.1466784,OpenAlex,https://openalex.org/W4400117303
raw-019454,deduped-023519,doi:10.17758/eares11.eap0422133,OpenAlex,https://openalex.org/W4224221274
raw-021735,deduped-023520,doi:10.17762/ijcnis.v14i2.5481,OpenAlex,https://openalex.org/W4307196241
raw-019985,deduped-023521,doi:10.17762/ijritcc.v8i7.5435,OpenAlex,https://openalex.org/W4255952165
raw-013174,deduped-023522,doi:10.17762/ijritcc.v8i9.5431,OpenAlex,https://openalex.org/W3089672691
raw-035004,deduped-023523,doi:10.17780/ksujes.1657507,OpenAlex,https://openalex.org/W4411191122
raw-017581,deduped-023524,doi:10.17794/rgn.2021.4.13,OpenAlex,https://openalex.org/W3203653510
raw-002690,deduped-023525,doi:10.17820/eri.2015.2.3.198,OpenAlex,https://openalex.org/W2339891681
raw-002802,deduped-023526,doi:10.17820/eri.2015.2.3.206,OpenAlex,https://openalex.org/W2356500918
raw-012934,deduped-023527,doi:10.17820/eri.2018.5.3.189,OpenAlex,https://openalex.org/W3084246452
raw-024621,deduped-023528,doi:10.17846/gi.2022.26.1.72-87,OpenAlex,https://openalex.org/W4379795635
raw-029593,deduped-023529,doi:10.1785/0220240100,OpenAlex,https://openalex.org/W4399124984
raw-038765,deduped-023530,doi:10.17863/cam.124153,OpenAlex,https://openalex.org/W7117265456
raw-020748,deduped-023531,doi:10.17863/cam.63827,OpenAlex,https://openalex.org/W4287461678
raw-017427,deduped-023532,doi:10.17863/cam.75413,OpenAlex,https://openalex.org/W3200565731
raw-017544,deduped-023533,doi:10.17869/enu.2020.2685578,OpenAlex,https://openalex.org/W3202875159
raw-014489,deduped-023534,doi:10.1787/18156797,OpenAlex,https://openalex.org/W3124688952
raw-002424,deduped-023535,doi:10.17877/de290r-6732,OpenAlex,https://openalex.org/W2299652249
raw-003016,deduped-023536,doi:10.17981/ingecuc.12.1.2016.04,OpenAlex,https://openalex.org/W2434066315
raw-027750,deduped-023537,doi:10.18002/ambioc.i21.8191,OpenAlex,https://openalex.org/W4390908386
raw-000299,deduped-023538,doi:10.18002/pol.v0i24.844,OpenAlex,https://openalex.org/W1546111184
raw-007885,deduped-023539,doi:10.18016/ksutarimdoga.vi.472836,OpenAlex,https://openalex.org/W2906946995
raw-007521,deduped-023540,doi:10.18034/ajase.v9i1.27,OpenAlex,https://openalex.org/W2899611510
raw-007529,deduped-023541,doi:10.18052/www.scipress.com/sfp.3.25,OpenAlex,https://openalex.org/W2899792958
raw-025658,deduped-023542,doi:10.18055/finis26254,OpenAlex,https://openalex.org/W4385967875
raw-022781,deduped-023543,doi:10.18069/firatsbed.1131015,OpenAlex,https://openalex.org/W4317472666
raw-026087,deduped-023544,doi:10.18069/firatsbed.1313488,OpenAlex,https://openalex.org/W4386845610
raw-038832,deduped-023545,doi:10.18090/samriddhi.v17i03.08,OpenAlex,https://openalex.org/W7117532177
raw-006306,deduped-023546,doi:10.18092/ulikidince.323532,OpenAlex,https://openalex.org/W2796359723
raw-041441,deduped-023547,doi:10.18154/rwth-2025-09783,OpenAlex,https://openalex.org/W7152959187
raw-002612,deduped-023548,doi:10.18172/cig.2929,OpenAlex,https://openalex.org/W2332610417
raw-008865,deduped-023549,doi:10.18172/cig.3802,OpenAlex,https://openalex.org/W2946881212
raw-011775,deduped-023550,doi:10.18172/cig.4456,OpenAlex,https://openalex.org/W3028265224
raw-012936,deduped-023551,doi:10.18172/cig.4531,OpenAlex,https://openalex.org/W3084307276
raw-014764,deduped-023552,doi:10.18172/cig.4744,OpenAlex,https://openalex.org/W3130453551
raw-014721,deduped-023553,doi:10.18172/cig.4897,OpenAlex,https://openalex.org/W3129594896
raw-016984,deduped-023554,doi:10.18172/cig.5044,OpenAlex,https://openalex.org/W3193234091
raw-027776,deduped-023555,doi:10.18172/cig.5816,OpenAlex,https://openalex.org/W4390954777
raw-035752,deduped-023556,doi:10.18172/cig.6341,OpenAlex,https://openalex.org/W4412763601
raw-035055,deduped-023557,doi:10.18172/cig.6411,OpenAlex,https://openalex.org/W4411282658
raw-035753,deduped-023558,doi:10.18172/cig.6543,OpenAlex,https://openalex.org/W4412763838
raw-039544,deduped-023559,doi:10.18172/cig.6683,OpenAlex,https://openalex.org/W7127078016
raw-041088,deduped-023560,doi:10.18172/cig.6898,OpenAlex,https://openalex.org/W7140319406
raw-020525,deduped-023561,doi:10.18173/2354-1059.2022-0015,OpenAlex,https://openalex.org/W4285014324
raw-024053,deduped-023562,doi:10.18173/2354-1059.2023-0011,OpenAlex,https://openalex.org/W4366774223
raw-032285,deduped-023563,doi:10.18173/2354-1059.2024-0047,OpenAlex,https://openalex.org/W4405122579
raw-032284,deduped-023564,doi:10.18173/2354-1059.2024-0048,OpenAlex,https://openalex.org/W4405122520
raw-034081,deduped-023565,doi:10.18173/2354-1059.2025-0013,OpenAlex,https://openalex.org/W4409471563
raw-033576,deduped-023566,doi:10.18174/odjar.v10i0.16398,OpenAlex,https://openalex.org/W4408248959
raw-012793,deduped-023567,doi:10.18174/odjar.v6i0.16326,OpenAlex,https://openalex.org/W3081769715
raw-018542,deduped-023568,doi:10.18174/odjar.v7i0.17977,OpenAlex,https://openalex.org/W4205657602
raw-024970,deduped-023569,doi:10.18174/odjar.v9i0.18092,OpenAlex,https://openalex.org/W4382601998
raw-042027,deduped-023570,doi:10.18174/sesmo.18934,OpenAlex,https://openalex.org/W7161063679
raw-003049,deduped-023571,doi:10.18178/ijesd.2016.7.12.901,OpenAlex,https://openalex.org/W2463556800
raw-003788,deduped-023572,doi:10.18178/ijesd.2017.8.3.949,OpenAlex,https://openalex.org/W2563206677
raw-004136,deduped-023573,doi:10.18178/ijesd.2017.8.6.993,OpenAlex,https://openalex.org/W2593036529
raw-004114,deduped-023574,doi:10.18178/ijesd.2017.8.6.994,OpenAlex,https://openalex.org/W2592130938
raw-007310,deduped-023575,doi:10.18178/ijesd.2018.9.9.1110,OpenAlex,https://openalex.org/W2894455383
raw-011111,deduped-023576,doi:10.18178/ijesd.2020.11.2.1233,OpenAlex,https://openalex.org/W3010716825
raw-011319,deduped-023577,doi:10.18178/ijesd.2020.11.3.1236,OpenAlex,https://openalex.org/W3014653191
raw-018203,deduped-023578,doi:10.18178/ijesd.2022.13.1.1366,OpenAlex,https://openalex.org/W3217659656
raw-007847,deduped-023579,doi:10.18178/jocet.2018.6.1.440,OpenAlex,https://openalex.org/W2905918023
raw-038901,deduped-023580,doi:10.18182/tjf.1793959,OpenAlex,https://openalex.org/W7118015743
raw-009789,deduped-023581,doi:10.18182/tjf.565284,OpenAlex,https://openalex.org/W2978165033
raw-009818,deduped-023582,doi:10.18182/tjf.613205,OpenAlex,https://openalex.org/W2979153050
raw-014081,deduped-023583,doi:10.18182/tjf.779776,OpenAlex,https://openalex.org/W3113769961
raw-032690,deduped-023584,doi:10.18185/erzifbed.1500312,OpenAlex,https://openalex.org/W4405983594
raw-026604,deduped-023585,doi:10.18203/issn.2454-2156.intjscirep20233163,OpenAlex,https://openalex.org/W4387896016
raw-037019,deduped-023586,doi:10.18224/baru.v10i2.13767,OpenAlex,https://openalex.org/W4415146264
raw-010717,deduped-023587,doi:10.18227/1982-8470ragro.v14i0.5918,OpenAlex,https://openalex.org/W3001756330
raw-021543,deduped-023588,doi:10.18257/raccefyn.1686,OpenAlex,https://openalex.org/W4302307447
raw-021541,deduped-023589,doi:10.18257/raccefyn.1705,OpenAlex,https://openalex.org/W4302307300
raw-002354,deduped-023590,doi:10.18259/acs.2015028,OpenAlex,https://openalex.org/W2292436594
raw-011956,deduped-023591,doi:10.18268/bsgm2020v72n2a150819,OpenAlex,https://openalex.org/W3034498315
raw-029086,deduped-023592,doi:10.18270/rcfc.v23i47.3932,OpenAlex,https://openalex.org/W4394897860
raw-009445,deduped-023593,doi:10.18271/ria.2019.476,OpenAlex,https://openalex.org/W2967599942
raw-012228,deduped-023594,doi:10.18271/ria.2020.605,OpenAlex,https://openalex.org/W3041095340
raw-008584,deduped-023595,doi:10.18272/reo.v0i2.843,OpenAlex,https://openalex.org/W2937566199
raw-008010,deduped-023596,doi:10.18278/wfp.4.2.9,OpenAlex,https://openalex.org/W2910304044
raw-021384,deduped-023597,doi:10.18280/ijdne.170402,OpenAlex,https://openalex.org/W4297055707
raw-021260,deduped-023598,doi:10.18280/ijdne.170413,OpenAlex,https://openalex.org/W4295860327
raw-023481,deduped-023599,doi:10.18280/ijdne.180113,OpenAlex,https://openalex.org/W4323362389
raw-025333,deduped-023600,doi:10.18280/ijdne.180305,OpenAlex,https://openalex.org/W4385271508
raw-040919,deduped-023601,doi:10.18280/ijdne.210124,OpenAlex,https://openalex.org/W7138851593
raw-005217,deduped-023602,doi:10.18280/ijht.35sp0102,OpenAlex,https://openalex.org/W2759689634
raw-024223,deduped-023603,doi:10.18280/ijsdp.180409,OpenAlex,https://openalex.org/W4372341089
raw-027967,deduped-023604,doi:10.18280/ijsdp.190138,OpenAlex,https://openalex.org/W4391375668
raw-041280,deduped-023605,doi:10.18280/ijsse.160106,OpenAlex,https://openalex.org/W7147170593
raw-035309,deduped-023606,doi:10.18280/ts.420302,OpenAlex,https://openalex.org/W4411793003
raw-026756,deduped-023607,doi:10.18282/pef.v12i2.3316,OpenAlex,https://openalex.org/W4388398929
raw-019931,deduped-023608,doi:10.18306/dlkxjz.2016.05.011,OpenAlex,https://openalex.org/W4248849065
raw-019884,deduped-023609,doi:10.18306/dlkxjz.2018.01.003,OpenAlex,https://openalex.org/W4240558620
raw-005861,deduped-023610,doi:10.18306/dlkxjz.2018.01.004,OpenAlex,https://openalex.org/W2786461033
raw-008320,deduped-023611,doi:10.18306/dlkxjz.2019.02.003,OpenAlex,https://openalex.org/W2918972701
raw-011612,deduped-023612,doi:10.18306/dlkxjz.2020.01.004,OpenAlex,https://openalex.org/W3022722074
raw-019060,deduped-023613,doi:10.18306/dlkxjz.2022.02.009,OpenAlex,https://openalex.org/W4214559618
raw-022555,deduped-023614,doi:10.18306/dlkxjz.2022.12.011,OpenAlex,https://openalex.org/W4313428952
raw-023725,deduped-023615,doi:10.18306/dlkxjz.2023.03.010,OpenAlex,https://openalex.org/W4361013026
raw-024898,deduped-023616,doi:10.18306/dlkxjz.2023.06.015,OpenAlex,https://openalex.org/W4382045042
raw-025350,deduped-023617,doi:10.18306/dlkxjz.2023.07.011,OpenAlex,https://openalex.org/W4385317632
raw-032106,deduped-023618,doi:10.18306/dlkxjz.2024.11.011,OpenAlex,https://openalex.org/W4404729044
raw-038772,deduped-023619,doi:10.18306/dlkxjz.2025.12.006,OpenAlex,https://openalex.org/W7117294847
raw-038782,deduped-023620,doi:10.18306/dlkxjz.2025.12.008,OpenAlex,https://openalex.org/W7117338326
raw-010008,deduped-023621,doi:10.18307/2019.0608,OpenAlex,https://openalex.org/W2983056450
raw-018566,deduped-023622,doi:10.18307/2022.0126,OpenAlex,https://openalex.org/W4205835099
raw-020553,deduped-023623,doi:10.18307/2022.0320,OpenAlex,https://openalex.org/W4285114284
raw-025095,deduped-023624,doi:10.18307/2023.0415,OpenAlex,https://openalex.org/W4383504235
raw-039270,deduped-023625,doi:10.18307/2026.0155,OpenAlex,https://openalex.org/W7124767741
raw-008046,deduped-023626,doi:10.18314/gjct.v4i1.1091,OpenAlex,https://openalex.org/W2911183144
raw-017004,deduped-023627,doi:10.18316/rca.v15i2.7147,OpenAlex,https://openalex.org/W3193529354
raw-020430,deduped-023628,doi:10.18348/opzool.2022.1.51,OpenAlex,https://openalex.org/W4283716758
raw-018849,deduped-023629,doi:10.18355/xl.2022.15.01.04,OpenAlex,https://openalex.org/W4210740317
raw-021010,deduped-023630,doi:10.18359/rmed.5798,OpenAlex,https://openalex.org/W4292730958
raw-028459,deduped-023631,doi:10.18361/2176-8366/rara.v15n1p116-137,OpenAlex,https://openalex.org/W4392393639
raw-039577,deduped-023632,doi:10.18384/2712-7621-2025-3-32-51,OpenAlex,https://openalex.org/W7127333919
raw-016311,deduped-023633,doi:10.18400/tekderg.714980,OpenAlex,https://openalex.org/W3173171692
raw-021612,deduped-023634,doi:10.18400/tekderg.895112,OpenAlex,https://openalex.org/W4304593385
raw-029142,deduped-023635,doi:10.18400/tjce.1326198,OpenAlex,https://openalex.org/W4395005116
raw-039715,deduped-023636,doi:10.18400/tjce.1802392,OpenAlex,https://openalex.org/W7128428830
raw-020939,deduped-023637,doi:10.18402/resci.2022.06.15,OpenAlex,https://openalex.org/W4291826628
raw-003777,deduped-023638,doi:10.18419/opus-8922,OpenAlex,https://openalex.org/W2562282940
raw-017380,deduped-023639,doi:10.18449/2021s01,OpenAlex,https://openalex.org/W3199630541
raw-011955,deduped-023640,doi:10.18451/978-3-939230-64-9_027,OpenAlex,https://openalex.org/W3034492782
raw-014166,deduped-023641,doi:10.18452/18857,OpenAlex,https://openalex.org/W3116722993
raw-041973,deduped-023642,doi:10.18452/36967,OpenAlex,https://openalex.org/W7160858004
raw-042120,deduped-023643,doi:10.18452/37106,OpenAlex,https://openalex.org/W7161688586
raw-041563,deduped-023644,doi:10.18453/rosdok_id00005322,OpenAlex,https://openalex.org/W7154570325
raw-011558,deduped-023645,doi:10.18472/sustdeb.v11n1.2020.30505,OpenAlex,https://openalex.org/W3021578548
