run_date,database_or_index,query_family,query_id,exact_query_string,filters,window,raw_count,retained_count,notes
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-hyphen-8-dot-5-no-hyphen-policy-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no-policy(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,1,1,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-hyphen-8-dot-5-no-space-additional-space-action-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no\s+additional\s+action(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-hyphen-8-dot-5-current-space-policies-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])current\s+polic(?:y|ies)(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,2,2,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-hyphen-8-dot-5-default-space-future-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])default\s+future(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-hyphen-8-dot-5-likely-space-future-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])likely\s+future(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,8,8,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario variant,local-ssp5-hyphen-8-dot-5-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP\s*5\s*-\s*8\.5(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,291,291,This is the local exact scenario spelling count after source-database harvest and deduplication.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp5-hyphen-8-dot-5-business-space-as-space-usual-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP\s*5\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])business\s+as\s+usual(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,3,3,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp5-hyphen-8-dot-5-business-hyphen-as-hyphen-usual-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP\s*5\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])business-as-usual(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,1,1,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp5-hyphen-8-dot-5-bau-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP\s*5\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])BAU(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,1,1,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp5-hyphen-8-dot-5-baseline-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP\s*5\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])baselines?(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,13,13,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp5-hyphen-8-dot-5-no-space-policy-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP\s*5\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no\s+policy(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp5-hyphen-8-dot-5-no-hyphen-policy-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP\s*5\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no-policy(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp5-hyphen-8-dot-5-no-space-additional-space-action-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP\s*5\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no\s+additional\s+action(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp5-hyphen-8-dot-5-current-space-policies-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP\s*5\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])current\s+polic(?:y|ies)(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp5-hyphen-8-dot-5-default-space-future-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP\s*5\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])default\s+future(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp5-hyphen-8-dot-5-likely-space-future-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP\s*5\s*-\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])likely\s+future(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario variant,local-ssp585-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP585(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,75,75,This is the local exact scenario spelling count after source-database harvest and deduplication.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp585-business-space-as-space-usual-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP585(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])business\s+as\s+usual(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp585-business-hyphen-as-hyphen-usual-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP585(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])business-as-usual(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp585-bau-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP585(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])BAU(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp585-baseline-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP585(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])baselines?(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,2,2,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp585-no-space-policy-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP585(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no\s+policy(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp585-no-hyphen-policy-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP585(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no-policy(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp585-no-space-additional-space-action-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP585(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no\s+additional\s+action(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp585-current-space-policies-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP585(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])current\s+polic(?:y|ies)(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp585-default-space-future-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP585(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])default\s+future(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-ssp585-likely-space-future-2011-2020 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])SSP585(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])likely\s+future(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2011-2020 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario variant,local-rcp8-dot-5-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*8\.5(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,11894,11894,This is the local exact scenario spelling count after source-database harvest and deduplication.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp8-dot-5-business-space-as-space-usual-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])business\s+as\s+usual(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,51,51,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp8-dot-5-business-hyphen-as-hyphen-usual-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])business-as-usual(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,73,73,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp8-dot-5-bau-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])BAU(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,21,21,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp8-dot-5-baseline-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])baselines?(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,908,908,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp8-dot-5-no-space-policy-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no\s+policy(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp8-dot-5-no-hyphen-policy-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no-policy(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,1,1,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp8-dot-5-no-space-additional-space-action-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no\s+additional\s+action(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp8-dot-5-current-space-policies-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])current\s+polic(?:y|ies)(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,9,9,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp8-dot-5-default-space-future-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])default\s+future(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp8-dot-5-likely-space-future-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s*8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])likely\s+future(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,10,10,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario variant,local-rcp-space-8-dot-5-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s+8\.5(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,9993,9993,This is the local exact scenario spelling count after source-database harvest and deduplication.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-space-8-dot-5-business-space-as-space-usual-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s+8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])business\s+as\s+usual(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,40,40,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-space-8-dot-5-business-hyphen-as-hyphen-usual-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s+8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])business-as-usual(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,46,46,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-space-8-dot-5-bau-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s+8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])BAU(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,20,20,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-space-8-dot-5-baseline-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s+8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])baselines?(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,659,659,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-space-8-dot-5-no-space-policy-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s+8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no\s+policy(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-space-8-dot-5-no-hyphen-policy-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s+8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no-policy(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-space-8-dot-5-no-space-additional-space-action-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s+8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no\s+additional\s+action(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-space-8-dot-5-current-space-policies-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s+8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])current\s+polic(?:y|ies)(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,10,10,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-space-8-dot-5-default-space-future-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s+8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])default\s+future(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp-space-8-dot-5-likely-space-future-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP\s+8\.5(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])likely\s+future(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,7,7,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario variant,local-rcp85-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP85(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,283,283,This is the local exact scenario spelling count after source-database harvest and deduplication.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp85-business-space-as-space-usual-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP85(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])business\s+as\s+usual(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,1,1,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp85-business-hyphen-as-hyphen-usual-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP85(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])business-as-usual(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp85-bau-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP85(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])BAU(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp85-baseline-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP85(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])baselines?(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,15,15,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp85-no-space-policy-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP85(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no\s+policy(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp85-no-hyphen-policy-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP85(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no-policy(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
2026-05-27T12:09:11-04:00,local exact index over harvested metadata,scenario plus BAU/default term,local-rcp85-no-space-additional-space-action-2021-2026 inclusive,scenario_variant_regex=(?<![A-Za-z0-9_-])RCP85(?![A-Za-z0-9_-]) AND context_regex=(?<![A-Za-z0-9_-])no\s+additional\s+action(?![A-Za-z0-9_-]),deduped OpenAlex/Crossref records; title/abstract/keywords metadata only,2021-2026 inclusive,0,0,Required paired query family. Count is conservative because only returned metadata was classified; full text was not retrieved.
